batch,set,region,Site ID,Date,Start Time,End Time,Length,Clip Path,Anth,Bio,Geo,Sil,Auto,Airc,Mach,Flare,Bird,Mam,Bug,Wind,Rain,Water,Truck,Car,Prop,Helo,Jet,Corv,SongB,DGS,Grous,Crane,Loon,SeaB,Owl,Hum,Rapt,Woop,ShorB,Woof,Bear,Mous,Deer,Weas,Meow,Hare,Shrew,Mosq,Fly
1,train,anwr,41,08/03/2019,05:20:21.000000,05:20:31.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_18m_21s__20m_41s_splt-12.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:20:31.000000,05:20:41.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_18m_21s__20m_41s_splt-13.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:20:41.000000,05:20:51.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_20m_41s__21m_17s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:20:51.000000,05:21:01.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_20m_41s__21m_17s_splt-1.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:21:01.000000,05:21:11.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_20m_41s__21m_17s_splt-2.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:21:11.000000,05:21:17.000000,00:00:06.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-21-11_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:21:44.000000,05:21:54.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_21m_44s__21m_54s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:18.000000,05:22:19.000000,00:00:01.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-22-18_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:19.000000,05:22:29.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-0.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:29.000000,05:22:39.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-1.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:39.000000,05:22:49.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-2.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:49.000000,05:22:59.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:22:59.000000,05:23:09.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:09.000000,05:23:19.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-5.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:19.000000,05:23:29.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_22m_19s__23m_36s_splt-6.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:29.000000,05:23:36.000000,00:00:07.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-23-29_0m_0s__0m_10s.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:36.000000,05:23:41.000000,00:00:05.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-23-36_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:41.000000,05:23:51.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-0.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:23:51.000000,05:24:01.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-1.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:01.000000,05:24:11.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-2.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:11.000000,05:24:21.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:21.000000,05:24:31.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:31.000000,05:24:41.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-5.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:41.000000,05:24:51.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-6.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:24:51.000000,05:25:01.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-7.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:01.000000,05:25:11.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-8.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:11.000000,05:25:21.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-9.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:21.000000,05:25:31.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-10.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:31.000000,05:25:41.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_23m_41s__25m_43s_splt-11.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:43.000000,05:25:45.000000,00:00:02.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-25-43_0m_0s__0m_10s.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:45.000000,05:25:55.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-0.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:25:55.000000,05:26:05.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-1.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:05.000000,05:26:15.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-2.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:15.000000,05:26:25.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:25.000000,05:26:35.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:35.000000,05:26:45.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-5.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:45.000000,05:26:55.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-6.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:26:55.000000,05:27:05.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-7.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:05.000000,05:27:15.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-8.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:15.000000,05:27:25.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-9.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:25.000000,05:27:35.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-10.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:35.000000,05:27:45.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-11.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:45.000000,05:27:55.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-12.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:27:55.000000,05:28:05.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-13.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:05.000000,05:28:15.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-14.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:15.000000,05:28:25.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-15.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:25.000000,05:28:35.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-16.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:35.000000,05:28:45.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_25m_45s__28m_47s_splt-17.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:47.000000,05:28:57.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_28m_47s__29m_5s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:28:57.000000,05:29:05.000000,00:00:08.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-28-57_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:29:52.000000,05:30:02.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:02.000000,05:30:12.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-1.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:12.000000,05:30:22.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-2.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:22.000000,05:30:32.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:32.000000,05:30:42.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:42.000000,05:30:52.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-5.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:30:52.000000,05:31:02.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-6.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:31:02.000000,05:31:12.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-7.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:31:12.000000,05:31:22.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-8.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:31:22.000000,05:31:32.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-9.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:31:32.000000,05:31:42.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_29m_52s__31m_45s_splt-10.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:07.000000,05:32:17.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:17.000000,05:32:27.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-1.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:27.000000,05:32:37.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-2.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:37.000000,05:32:47.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:47.000000,05:32:57.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:32:57.000000,05:33:07.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-5.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:33:07.000000,05:33:17.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-6.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:33:17.000000,05:33:27.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-7.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:33:27.000000,05:33:37.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_32m_7s__33m_41s_splt-8.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:33:41.000000,05:33:51.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-0.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:33:51.000000,05:34:01.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-1.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:01.000000,05:34:11.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-2.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:11.000000,05:34:21.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-3.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:21.000000,05:34:31.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-4.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:31.000000,05:34:41.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-5.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:41.000000,05:34:51.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-6.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:34:51.000000,05:35:01.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-7.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:35:01.000000,05:35:11.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-8.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:35:11.000000,05:35:21.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-9.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:35:21.000000,05:35:31.000000,00:00:10.000000,anwr/41/S4A10273_20190803_050000_33m_41s__35m_36s_splt-10.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,41,08/03/2019,05:35:31.000000,05:35:36.000000,00:00:05.000000,anwr/41/anwr_41_S4A10273_20190803_050000_exact_2019-08-03_05-35-31_0m_0s__0m_10s.wav,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
